Date,TimeSeries,Site,Plot,Transect,Coral,Dist_X,Dist_Y,Species,Width,Width_2,Height,Original_M,Disease_M,Other_M,Live,Bleach
9/17/2019,29,Boot Key,2,5,15,0.2,2.3,SSID,45,35,15,10,0,0,90,1
9/17/2019,29,Boot Key,2,5,16,0.4,2.5,SSID,30,16,10,2,0,3,95,1
9/17/2019,29,Boot Key,2,5,17,0.3,2.8,SRAD,10,9,2,40,0,30,30,2
9/17/2019,29,Boot Key,2,5,18,0.55,3.3,OFAV,90,65,40,60,25,1,14,1
9/17/2019,29,Boot Key,2,5,19,0.95,3.1,MCAV,20,17,7,0,0,0,100,0
9/17/2019,29,Boot Key,2,5,20,0.1,3.55,SINT,12,12,6,5,0,0,95,0
9/17/2019,29,Boot Key,2,5,21,0.35,3.2,SRAD,10,7,2,0,0,0,100,1
9/17/2019,29,Boot Key,2,5,22,0.2,4,SSID,30,12,10,50,30,0,20,0
9/17/2019,29,Boot Key,2,5,23,0.6,4.3,MCAV,20,11,10,0,0,2,98,0
9/17/2019,29,Boot Key,2,5,24,0.5,4.6,SSID,24,24,10,10,0,0,90,0
9/17/2019,29,Boot Key,2,5,25,0.3,4.5,DSTO,12,11,3,50,50,0,0,0
9/17/2019,29,Boot Key,2,5,26,0.2,4.6,SSID,10,9,3,0,0,0,100,0
9/18/2019,29,Grouper Reef,1,1,1,0.35,1.2,SSID,11,11,7,2,0,18,80,1
9/18/2019,29,Grouper Reef,1,1,2,0.5,1.5,PSTR,24,13,12,0,99,1,0,0
9/18/2019,29,Grouper Reef,1,1,3,0.35,1.7,PCLI,24,24,14,3,97,0,0,0
9/18/2019,29,Grouper Reef,1,1,4,0.1,2.45,SSID,25,18,8,5,0,0,95,0
9/18/2019,29,Grouper Reef,1,1,5,0.5,3.2,SINT,17,15,6,10,0,5,85,0
9/18/2019,29,Grouper Reef,1,1,6,0.4,3.5,SINT,15,10,5,35,10,35,20,0
9/18/2019,29,Grouper Reef,1,1,7,0.15,3.7,DSTO,7,6,5,60,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,1,1,8.1,0.1,4.3,SSID,7,7,2,10,0,10,80,1
9/18/2019,29,Grouper Reef,1,1,8.2,0.1,4.3,SSID,9,8,3,2,3,0,98,1
9/18/2019,29,Grouper Reef,1,1,9,0.15,4.6,SINT,20,15,8,5,2,0,93,0
9/18/2019,29,Grouper Reef,1,1,10,0.1,5.25,MCAV,4,3,1,0,45,0,55,0
9/18/2019,29,Grouper Reef,1,1,11,0.5,5.6,CNAT,11,6,3,5,95,0,0,0
9/18/2019,29,Grouper Reef,1,1,12,0.75,5.65,SSID,11,9,6,5,7,15,73,2
9/18/2019,29,Grouper Reef,1,1,13,0.9,6.1,SINT,15,10,6,5,3,7,85,2
9/18/2019,29,Grouper Reef,1,1,14,0.75,6.4,MCAV,4,4,3,20,0,0,80,2
9/18/2019,29,Grouper Reef,1,1,15,0.5,6.85,DSTO,8,7,7,5,95,0,0,0
9/18/2019,29,Grouper Reef,1,1,16,0.85,7.3,MCAV,5,4,3,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,1,17,0.65,7.8,PSTR,24,16,10,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,1,18,0.2,9.15,SSID,10,9,6,3,0,30,67,2
9/18/2019,29,Grouper Reef,1,1,19,0.2,9.4,DSTO,4,4,3,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,2,1,0.1,1.55,OFAV,38,18,23,20,58,2,20,0
9/18/2019,29,Grouper Reef,1,2,2,0.3,1.6,DSTO,14,13,13,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,2,3,0.45,1.6,SSID,13,10,6,3,0,0,97,1
9/18/2019,29,Grouper Reef,1,2,4,0.1,2.2,SINT,10,7,4,5,0,30,65,2
9/18/2019,29,Grouper Reef,1,2,5,0.3,2.15,DSTO,5,4,1,0,95,5,0,0
9/18/2019,29,Grouper Reef,1,2,6,0.55,1.2,DSTO,2,2,1,0,0,0,0,0
9/18/2019,29,Grouper Reef,1,2,7,0.4,3.7,SSID,10,6,4,60,0,0,40,1
9/18/2019,29,Grouper Reef,1,2,8,0.5,3.95,SSID,10,7,3,2,0,0,98,1
9/18/2019,29,Grouper Reef,1,2,9,1,4.25,OFAV,10,8,4,15,0,0,85,0
9/18/2019,29,Grouper Reef,1,2,10,0.85,4.8,MMEA,24,18,11,15,85,0,0,0
9/18/2019,29,Grouper Reef,1,2,11,0.95,5.55,MMEA,15,13,12,40,60,0,0,0
9/18/2019,29,Grouper Reef,1,2,12,0.05,5.3,SSID,11,7,5,0,5,5,90,1
9/18/2019,29,Grouper Reef,1,2,13,0.8,6.8,SINT,10,9,3,5,0,5,90,2
9/18/2019,29,Grouper Reef,1,2,14,0.8,7.6,SINT,18,12,9,40,0,10,50,1
9/18/2019,29,Grouper Reef,1,2,15,0.9,7.7,SSID,14,12,8,1,0,0,99,1
9/18/2019,29,Grouper Reef,1,2,16,0.75,8.1,PAST,11,10,5,5,0,1,94,0
9/18/2019,29,Grouper Reef,1,2,17,0.4,8.3,SSID,16,13,9,15,30,30,25,2
9/18/2019,29,Grouper Reef,1,2,18,1,8.95,SINT,25,21,14,5,3,2,90,1
9/18/2019,29,Grouper Reef,1,2,19,0.55,9.5,SINT,12,10,5,5,10,35,50,0
9/18/2019,29,Grouper Reef,1,2,20,0.25,6.25,PSTR,4,3,2,5,15,0,80,3
9/18/2019,29,Grouper Reef,1,3,1,0.7,4.45,SINT,12,7,2,2,88,0,0,0
9/18/2019,29,Grouper Reef,1,3,2,0.75,4.8,SSID,18,14,10,2,72,25,1,1
9/18/2019,29,Grouper Reef,1,3,3,0.5,5.55,DSTO,12,11,7,10,90,0,0,0
9/18/2019,29,Grouper Reef,1,3,4,0.7,6.5,SSID,12,8,4,1,5,0,94,2
9/18/2019,29,Grouper Reef,1,3,5,0.2,6.95,SSID,13,8,5,0,0,1,99,1
9/18/2019,29,Grouper Reef,1,3,6,0.15,7.1,SSID,15,9,6,10,0,10,80,1
9/18/2019,29,Grouper Reef,1,3,7,0.3,7.65,DLAB,20,16,10,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,3,8,0.15,7.8,MCAV,6,5,2,0,0,1,99,1
9/18/2019,29,Grouper Reef,1,3,9,0.3,8.1,SSID,11,11,4,10,15,25,50,2
9/18/2019,29,Grouper Reef,1,3,10,0.85,8.65,DSTO,17,12,5,60,40,0,0,0
9/18/2019,29,Grouper Reef,1,3,11,0.8,9.5,SINT,14,10,4,25,7,0,68,0
9/18/2019,29,Grouper Reef,1,3,12,0.5,9.7,SSID,10,8,1,2,0,0,98,0
9/18/2019,29,Grouper Reef,1,4,1,0.3,3.7,DSTO,4,3,2,0,0,2,98,0
9/18/2019,29,Grouper Reef,1,4,2,0.1,5,SSID,19,11,5,60,18,21,1,1
9/18/2019,29,Grouper Reef,1,4,3,0.75,5.4,SINT,15,9,2,20,20,0,60,0
9/18/2019,29,Grouper Reef,1,4,4,0.9,5.6,SINT,17,16,10,50,0,0,50,0
9/18/2019,29,Grouper Reef,1,4,5,0.6,7.4,MCAV,16,16,20,30,70,0,0,0
9/18/2019,29,Grouper Reef,1,4,6,0.8,7.85,SSID,10,10,4,2,28,0,70,0
9/18/2019,29,Grouper Reef,1,4,7,0.75,7.95,SSID,10,7,2,0,40,35,25,0
9/18/2019,29,Grouper Reef,1,4,8,0.8,8,DSTO,12,13,6,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,4,9,0.05,9.15,SINT,10,9,5,5,5,0,90,0
9/18/2019,29,Grouper Reef,1,4,10,0.45,9.5,SINT,10,10,4,5,0,15,80,0
9/18/2019,29,Grouper Reef,1,4,11,0.55,9.8,SSID,26,16,11,10,61,20,9,1
9/18/2019,29,Grouper Reef,1,4,12,0.4,9.9,SSID,8,8,3,2,0,1,97,1
9/18/2019,29,Grouper Reef,1,4,13,0.6,9.9,PAST,9,9,4,5,0,1,94,0
9/18/2019,29,Grouper Reef,1,5,1,0.45,0.6,SSID,10,8,4,0,0,10,90,1
9/18/2019,29,Grouper Reef,1,5,2,0.43,1.25,SSID,13,12,9,10,57,30,3,0
9/18/2019,29,Grouper Reef,1,5,3,0.85,1.5,SINT,11,10,2,5,0,0,95,0
9/18/2019,29,Grouper Reef,1,5,4,0.8,1.85,SINT,10,9,5,0,15,3,82,0
9/18/2019,29,Grouper Reef,1,5,5,0.95,2.2,DSTO,13,10,13,80,20,0,0,0
9/18/2019,29,Grouper Reef,1,5,6,0.75,2.4,SINT,30,22,10,25,41,14,20,1
9/18/2019,29,Grouper Reef,1,5,7,0.8,2.3,SSID,16,14,4,15,20,5,60,1
9/18/2019,29,Grouper Reef,1,5,8,0.9,2.4,PSTR,8,7,5,5,95,0,0,0
9/18/2019,29,Grouper Reef,1,5,9,0.6,3,SSID,16,11,5,10,30,35,25,0
9/18/2019,29,Grouper Reef,1,5,10,0.35,3.5,OFAV,30,30,18,70,0,0,30,1
9/18/2019,29,Grouper Reef,1,5,11,0.35,4.5,SSID,13,11,5,0,7,13,80,1
9/18/2019,29,Grouper Reef,1,5,12,0.25,4.65,SSID,25,22,13,2,53,5,40,1
9/18/2019,29,Grouper Reef,1,5,13,0.7,4.8,SSID,15,15,10,2,0,0,98,1
9/18/2019,29,Grouper Reef,1,5,14,0.3,5.6,SSID,12,7,5,15,15,10,60,0
9/18/2019,29,Grouper Reef,1,5,15,0.6,6.4,DSTO,10,8,5,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,5,16,0.55,6.5,SSID,13,13,7,20,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,1,5,17,0.3,6.9,SINT,12,10,2,2,0,0,98,0
9/18/2019,29,Grouper Reef,1,5,18,0.8,7,SSID,15,14,10,40,30,5,25,1
9/18/2019,29,Grouper Reef,1,5,19,0.75,7.1,DSTO,8,7,7,5,95,0,0,0
9/18/2019,29,Grouper Reef,1,5,20,0.4,8.1,SSID,13,8,7,25,0,0,75,1
9/18/2019,29,Grouper Reef,1,5,21,0.85,8.3,SINT,16,13,4,5,0,55,40,1
9/18/2019,29,Grouper Reef,1,5,22,0.1,9.5,SINT,12,5,2,0,25,0,75,0
9/18/2019,29,Grouper Reef,1,5,23,0.5,9.85,SSID,10,9,11,0,0,100,0,0
9/18/2019,29,Grouper Reef,1,5,24,0.9,3.4,DSTO,10,8,6,10,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,1,6,1,0.1,0.45,DSTO,4,4,3,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,6,2,0.65,0.7,PSTR,20,10,15,33,67,0,0,0
9/18/2019,29,Grouper Reef,1,6,3,0.3,1.65,PAST,11,7,8,20,0,35,45,1
9/18/2019,29,Grouper Reef,1,6,4,0.6,2.1,MMEA,4,3,1,0,0,2,98,0
9/18/2019,29,Grouper Reef,1,6,5,0.65,3.8,DSTO,8,7,7,5,85,10,0,0
9/18/2019,29,Grouper Reef,1,6,6,0.4,3.45,SINT,17,12,10,40,5,0,55,0
9/18/2019,29,Grouper Reef,1,6,7,0.5,3.65,PSTR,21,16,15,15,85,0,0,0
9/18/2019,29,Grouper Reef,1,6,8,0.6,3.7,SSID,16,11,8,0,0,5,95,1
9/18/2019,29,Grouper Reef,1,6,9,0.6,3.9,SSID,13,14,8,0,15,8,77,1
9/18/2019,29,Grouper Reef,1,6,10,0.2,4.1,SINT,15,10,8,10,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,1,6,11,0.75,4.3,SSID,18,15,7,0,10,0,90,1
9/18/2019,29,Grouper Reef,1,6,12,0.1,5.7,SSID,16,12,14,25,0,0,75,0
9/18/2019,29,Grouper Reef,1,6,13,0.4,6.6,SSID,15,13,15,70,0,0,30,1
9/18/2019,29,Grouper Reef,1,6,14,0.25,6.65,SINT,16,13,7,10,5,60,25,1
9/18/2019,29,Grouper Reef,1,6,15,0.5,7.1,SSID,22,13,10,15,0,0,85,0
9/18/2019,29,Grouper Reef,1,6,16,0.93,7.4,PSTR,26,20,10,2,98,0,0,0
9/18/2019,29,Grouper Reef,1,6,17,0.95,7.7,PSTR,30,22,21,5,94,1,0,0
9/18/2019,29,Grouper Reef,1,6,18,0.75,8,SSID,27,20,13,0,5,0,95,1
9/18/2019,29,Grouper Reef,1,6,19,0.2,7.9,PAST,10,6,3,0,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,1,6,20,0.3,7.95,DSTO,8,5,3,5,95,0,0,0
9/18/2019,29,Grouper Reef,1,6,21,0.1,9.45,DSTO,8,8,6,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,6,22,0.6,10.3,DSTO,8,6,3,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,7,1,0.55,0.25,SSID,11,5,3,0,50,0,50,0
9/18/2019,29,Grouper Reef,1,7,2,0.6,1.2,SSID,13,7,5,0,0,99,1,0
9/18/2019,29,Grouper Reef,1,7,3,0.25,1.6,SSID,15,12,5,5,75,0,20,0
9/18/2019,29,Grouper Reef,1,7,4,0.5,1.65,SSID,15,15,5,20,0,0,80,0
9/18/2019,29,Grouper Reef,1,7,5,0.65,2,DSTO,9,9,8,1,99,0,0,0
9/18/2019,29,Grouper Reef,1,7,6,0.3,2,SSID,18,14,6,20,1,0,79,0
9/18/2019,29,Grouper Reef,1,7,7,0.5,3.4,PSTR,20,11,12,15,85,0,0,0
9/18/2019,29,Grouper Reef,1,7,8,0.75,3.6,SSID,13,13,10,1,0,0,99,2
9/18/2019,29,Grouper Reef,1,7,9,0.15,3.8,PSTR,30,27,25,10,4,20,70,1
9/18/2019,29,Grouper Reef,1,7,10,1,4.35,SSID,13,10,5,1,1,0,98,0
9/18/2019,29,Grouper Reef,1,7,11,0.95,4.45,SSID,22,18,18,5,0,5,90,0
9/18/2019,29,Grouper Reef,1,7,12,0.85,4.65,SSID,17,8,20,5,2,0,93,1
9/18/2019,29,Grouper Reef,1,7,13,0.9,5.65,DSTO,8,7,5,5,95,0,0,0
9/18/2019,29,Grouper Reef,1,7,14,0.15,7.3,SSID,14,10,4,0,25,10,65,0
9/18/2019,29,Grouper Reef,1,7,15,0.5,7.6,SSID,15,10,5,0,60,30,10,0
9/18/2019,29,Grouper Reef,1,7,16,0.15,8.3,SSID,8,8,10,0,85,0,15,0
9/18/2019,29,Grouper Reef,1,7,17,0.1,8,MCAV,10,7,10,60,0,40,0,0
9/18/2019,29,Grouper Reef,1,7,18,1,8.4,MMEA,29,26,20,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,7,19.1,0.45,8.9,SSID,17,14,7,5,0,2,93,1
9/18/2019,29,Grouper Reef,1,7,19.2,0.6,8.9,SSID,18,15,7,5,0,0,95,1
9/18/2019,29,Grouper Reef,1,7,20,0.2,9.3,SSID,19,18,7,2,68,5,25,0
9/18/2019,29,Grouper Reef,1,7,21,0.6,9.2,SINT,11,7,3,2,20,18,60,2
9/18/2019,29,Grouper Reef,1,7,22,0.4,10.05,PAST,17,12,10,1,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,1,8,1,0.25,0.3,SSID,10,9,4,2,20,5,73,0
9/18/2019,29,Grouper Reef,1,8,2,0.5,1.4,DSTO,7,7,4,25,75,0,0,0
9/18/2019,29,Grouper Reef,1,8,3,0.65,1.5,SSID,13,10,4,75,0,10,15,2
9/18/2019,29,Grouper Reef,1,8,4,0.5,3.55,DSTO,3,3,2,0,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,1,8,5,0.15,4.3,SBOU,5,5,6,0,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,1,8,6,0.5,5.35,DSTO,6,5,4,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,8,7,0.2,5.6,UAGA,10,8,7,30,0,20,50,0
9/18/2019,29,Grouper Reef,1,8,8,0.45,6.1,UAGA,10,12,6,50,0,0,50,1
9/18/2019,29,Grouper Reef,1,8,9,0.2,7.3,PSTR,7,6,2,20,80,0,0,0
9/18/2019,29,Grouper Reef,1,8,10,0.5,8.75,SSID,19,13,10,5,20,25,50,1
9/18/2019,29,Grouper Reef,1,8,11,0,9.4,SINT,10,8,2,1,49,0,50,0
9/18/2019,29,Grouper Reef,1,8,12,0.45,9.55,SSID,10,7,4,0,0,0,100,1
9/18/2019,29,Grouper Reef,1,8,13,0.15,10.1,CNAT,36,20,17,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,8,14,0.65,10.15,SSID,20,13,12,5,10,30,55,2
9/18/2019,29,Grouper Reef,1,8,15,0.7,10.25,DSTO,14,10,10,2,0,0,98,0
9/18/2019,29,Grouper Reef,1,8,16,0.3,5.9,SSID,20,17,17,80,0,0,20,1
9/18/2019,29,Grouper Reef,1,9,1,0.1,0.5,OFAV,12,10,5,0,0,31,69,0
9/18/2019,29,Grouper Reef,1,9,2,0.6,1.4,SSID,10,6,4,10,0,15,75,0
9/18/2019,29,Grouper Reef,1,9,3.1,0.35,2.25,SSID,6,4,2,2,0,0,98,2
9/18/2019,29,Grouper Reef,1,9,3.2,0.35,2.25,SSID,7,6,3,0,1,0,99,0
9/18/2019,29,Grouper Reef,1,9,4,0.45,2.2,DSTO,3,3,3,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,9,5,0.45,2.6,SINT,10,6,3,5,0,5,90,0
9/18/2019,29,Grouper Reef,1,9,6,0.25,3.6,SINT,10,10,3,3,0,5,92,0
9/18/2019,29,Grouper Reef,1,9,7,0.5,3.7,SINT,10,10,3,3,12,85,0,0
9/18/2019,29,Grouper Reef,1,9,8,0.3,4.4,PPOR,16,5,5,50,0,5,45,3
9/18/2019,29,Grouper Reef,1,9,9,0.2,4.4,SSID,20,17,6,10,5,15,70,0
9/18/2019,29,Grouper Reef,1,9,10,0.2,5.2,DSTO,11,11,10,1,98,1,0,0
9/18/2019,29,Grouper Reef,1,9,11,0.55,5.8,PSTR,30,17,11,15,85,0,0,0
9/18/2019,29,Grouper Reef,1,9,12,0.45,6.3,PSTR,5,4,1,5,95,0,0,0
9/18/2019,29,Grouper Reef,1,9,13,0.95,7.3,SSID,25,24,11,75,0,0,25,0
9/18/2019,29,Grouper Reef,1,9,14,0.1,7.4,SBOU,16,10,11,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,9,15,0.65,7.65,SINT,10,10,5,50,0,0,50,0
9/18/2019,29,Grouper Reef,1,9,16,0.4,9.65,SSID,16,14,4,70,0,15,15,0
9/18/2019,29,Grouper Reef,1,9,17,0.7,9.7,SSID,11,10,6,25,0,0,75,0
9/18/2019,29,Grouper Reef,1,9,18,0.5,10.15,DSTO,9,7,4,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,10,1,0.5,1.2,SSID,16,10,13,15,80,0,5,0
9/18/2019,29,Grouper Reef,1,10,2,1.15,1.25,PSTR,36,20,25,40,0,2,58,1
9/18/2019,29,Grouper Reef,1,10,3,0.2,2.5,DSTO,9,5,9,20,80,0,0,0
9/18/2019,29,Grouper Reef,1,10,4,0.5,2.4,DSTO,5,2,5,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,10,5,0.2,3.1,EFAS,6,5,3,0,100,0,0,0
9/18/2019,29,Grouper Reef,1,10,6,0.4,6.05,OFAV,40,25,45,40,0,5,55,0
9/18/2019,29,Grouper Reef,1,10,7,0.25,7.45,PSTR,10,10,2,0,0,15,85,1
9/18/2019,29,Grouper Reef,1,10,8,1.35,7.6,SINT,12,10,4,0,0,5,95,0
9/18/2019,29,Grouper Reef,1,10,9,0.55,8.9,SBOU,14,10,4,0,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,1,10,10,0.95,9.95,PAST,10,8,11,10,0,0,90,0
9/18/2019,29,Grouper Reef,1,10,11,0.3,9.9,SSID,13,10,5,0,75,0,25,0
9/18/2019,29,Grouper Reef,2,1,1,1,0.3,DSTO,3,2,2,0,100,0,0,0
9/18/2019,29,Grouper Reef,2,1,2,0,0.55,SINT,10,6,6,2,38,0,60,0
9/18/2019,29,Grouper Reef,2,1,3,0.15,2.1,SSID,22,17,11,20,5,15,60,0
9/18/2019,29,Grouper Reef,2,1,4,0.15,3.5,DSTO,4,4,3,0,0,0,100,0
9/18/2019,29,Grouper Reef,2,1,5,0.45,3.4,DSTO,3,2,2,30,0,70,0,0
9/18/2019,29,Grouper Reef,2,1,6,0.5,5.5,SSID,9,6,6,5,0,25,70,1
9/18/2019,29,Grouper Reef,2,1,7,0.9,5.45,SINT,17,16,7,5,0,15,80,1
9/18/2019,29,Grouper Reef,2,1,8,0.65,5.7,SSID,11,8,7,15,0,0,85,1
9/18/2019,29,Grouper Reef,2,1,9,0.3,5.95,SSID,15,13,10,15,0,0,85,1
9/18/2019,29,Grouper Reef,2,1,10,0.05,6.1,SINT,11,7,6,2,0,48,50,2
9/18/2019,29,Grouper Reef,2,1,11,0,6,DSTO,2,2,1,95,0,0,5,0
9/18/2019,29,Grouper Reef,2,1,12,0.4,6.2,SSID,10,9,4,5,0,10,85,1
9/18/2019,29,Grouper Reef,2,1,13,0.15,6.6,SINT,13,12,10,25,10,15,50,1
9/18/2019,29,Grouper Reef,2,1,14,0.6,6.95,PAST,10,9,5,5,0,0,95,1
9/18/2019,29,Grouper Reef,2,1,15,0.45,7.45,SINT,10,10,3,5,0,25,70,0
9/18/2019,29,Grouper Reef,2,1,16,0.85,7.6,SSID,11,9,6,20,0,0,80,1
9/18/2019,29,Grouper Reef,2,1,17,0.55,8.05,DSTO,10,10,5,45,55,0,0,0
9/18/2019,29,Grouper Reef,2,1,18,0.1,8.65,SSID,12,10,11,1,49,0,50,1
9/18/2019,29,Grouper Reef,2,1,19,0.25,8.7,SINT,15,12,6,55,10,15,20,2
9/18/2019,29,Grouper Reef,2,1,20,0.45,8.75,MCAV,6,6,2,0,100,0,0,0
9/18/2019,29,Grouper Reef,2,1,21,0.5,8.75,SSID,12,7,7,10,5,35,50,2
9/18/2019,29,Grouper Reef,2,1,22,0.6,8.6,SINT,10,7,6,2,65,0,33,1
9/18/2019,29,Grouper Reef,2,1,23,0.15,8.95,MCAV,12,6,15,15,85,0,0,0
9/18/2019,29,Grouper Reef,2,1,24,0.6,9,DSTO,16,15,13,5,95,0,0,0
9/18/2019,29,Grouper Reef,2,1,25,0.5,9.2,SSID,10,8,4,0,25,10,75,1
9/18/2019,29,Grouper Reef,2,1,26,0.85,9.4,SSID,10,7,4,10,10,15,65,1
9/18/2019,29,Grouper Reef,2,1,27,0.3,9.9,PSTR,18,12,17,25,75,0,0,0
9/18/2019,29,Grouper Reef,2,1,28,0.5,9.8,SINT,16,16,7,10,65,0,25,0
9/18/2019,29,Grouper Reef,2,1,29,0.3,10.1,DSTO,17,15,5,0,100,0,0,0
9/18/2019,29,Grouper Reef,2,1,30,0.3,10.3,ACER,15,5,2,0,100,0,0,0
9/18/2019,29,Grouper Reef,2,1,31,0.4,1,DSTO,4,4,3,50,50,0,0,0
9/18/2019,29,Grouper Reef,2,2,1,0.85,0.05,SINT,18,13,9,20,0,5,75,1
9/18/2019,29,Grouper Reef,2,2,2,0.85,1,DSTO,5,4,2,10,90,0,0,0
9/18/2019,29,Grouper Reef,2,2,3,0.5,2.9,SINT,13,9,5,10,0,0,90,0
9/18/2019,29,Grouper Reef,2,2,4,0.55,3,DSTO,3,2,2,0,100,0,0,0
9/18/2019,29,Grouper Reef,2,2,5,0.8,3.1,MCAV,1.5,1.5,1,0,100,0,0,0
9/18/2019,29,Grouper Reef,2,2,6,0.75,3.55,MCAV,8,5,5,15,0,1,84,0
9/18/2019,29,Grouper Reef,2,2,7,0.8,3.9,SSID,19,15,9,2,0,0,98,1
9/18/2019,29,Grouper Reef,2,2,8,0.25,5,SSID,10,8,7,20,65,0,15,2
9/18/2019,29,Grouper Reef,2,2,9,0.2,5.05,SINT,14,10,7,20,40,15,25,0
9/18/2019,29,Grouper Reef,2,2,10,0.1,7.85,SSID,18,17,15,15,70,0,15,0
9/18/2019,29,Grouper Reef,2,2,11,0.25,7.9,PAST,20,14,15,45,0,0,55,0
9/18/2019,29,Grouper Reef,2,2,12,0.25,8.95,SSID,10,9,10,2,0,0,98,0
9/18/2019,29,Grouper Reef,2,2,13,0.7,8.95,SRAD,10,5,3,30,0,20,50,3
9/18/2019,29,Grouper Reef,2,2,14,0.3,9.15,SINT,16,14,4,20,80,0,0,0
9/18/2019,29,Grouper Reef,2,2,15,0.6,9.4,SINT,22,16,14,70,20,7,3,0
9/18/2019,29,Grouper Reef,2,2,16,0.5,9.6,DSTO,22,15,20,15,85,0,0,0
9/18/2019,29,Grouper Reef,2,2,17,0.65,9.7,SSID,10,6,4,10,-99,-99,-99,0
9/18/2019,29,Grouper Reef,2,2,18,0.4,9.8,SSID,10,7,5,15,0,0,85,0
9/18/2019,29,Grouper Reef,2,2,19,0.5,9.9,PSTR,6,3,3,5,95,0,0,0
9/18/2019,29,Grouper Reef,2,3,1,0.6,2.45,SSID,19,15,5,3,15,0,82,1
9/18/2019,29,Grouper Reef,2,3,2,0.5,2.8,PSTR,40,36,33,5,95,0,0,0
9/18/2019,29,Grouper Reef,2,3,3,0.95,3.05,DSTO,21,20,10,40,60,0,0,0
9/18/2019,29,Grouper Reef,2,3,4,0.1,3.9,SSID,15,14,4,0,100,0,0,0
9/18/2019,29,Grouper Reef,2,3,5,0.1,5,SSID,21,19,10,50,30,0,20,1
9/18/2019,29,Grouper Reef,2,3,6,0.2,6.4,SSID,16,15,10,10,2,0,88,1
9/18/2019,29,Grouper Reef,2,3,7,0.4,7.2,SSID,21,17,7,10,0,0,90,1
9/18/2019,29,Grouper Reef,2,3,8,0.45,8.4,DSTO,8,8,2,2,60,0,38,0
9/18/2019,29,Grouper Reef,2,3,9,0.6,8.4,SSID,11,10,2,30,0,0,70,1
9/18/2019,29,Grouper Reef,2,3,10,0.7,8.9,PAST,11,7,2,0,0,10,90,1
9/18/2019,29,Grouper Reef,2,3,11,0.65,9.65,ACER,17,9,5,0,0,1,99,0
9/18/2019,29,Grouper Reef,2,3,12,0.55,6.2,DSTO,4,4,3,0,-99,-99,-99,-99
9/18/2019,29,Grouper Reef,2,3,13,0.85,8.9,DSTO,4,3,3,0,100,0,0,0
9/18/2019,29,Grouper Reef,2,3,14,0.9,7.9,DSTO,4,3,3,0,100,0,0,0
9/18/2019,29,Grouper Reef,2,4,1,0.35,0.5,SINT,10,8,2,5,0,0,95,1
9/18/2019,29,Grouper Reef,2,4,2,0.25,2,SSID,10,9,2,10,0,15,75,1
9/18/2019,29,Grouper Reef,2,4,3,1,3.1,SINT,15,15,6,3,25,5,67,1
9/18/2019,29,Grouper Reef,2,4,4,0.8,3.4,SSID,25,25,8,5,1,0,94,1
9/18/2019,29,Grouper Reef,2,4,5,1,3.6,SINT,15,15,7,5,10,0,85,0
9/18/2019,29,Grouper Reef,2,4,6,0.05,6.4,SSID,19,12,2,20,0,75,5,0
9/18/2019,29,Grouper Reef,2,4,7,0.75,7.4,SSID,17,15,4,5,11,34,50,0
9/18/2019,29,Grouper Reef,2,4,8,0.35,7.45,SSID,15,10,5,50,2,40,8,0
9/18/2019,29,Grouper Reef,2,4,9,0.45,7.5,SSID,16,9,4,70,0,25,5,0
9/18/2019,29,Grouper Reef,2,4,10,0.65,9,SSID,10,8,4,0,0,25,75,1
9/18/2019,29,Grouper Reef,2,4,11,0.2,9.25,MJAC,45,37,8,50,50,0,0,0
9/18/2019,29,Grouper Reef,2,4,12,0.5,9.25,SSID,15,14,3,10,10,0,80,1
9/18/2019,29,Grouper Reef,2,4,13,0.8,4.6,MCAV,16,12,16,25,0,0,75,1
9/18/2019,29,Grouper Reef,2,4,14,0.05,5.8,SINT,10,6,5,10,0,50,50,0
9/18/2019,29,Grouper Reef,2,4,15,0.3,0.75,SINT,7,7,3,0,100,0,0,0
